542;0.00011523906141519547
516;9.286869317293167e-05
4801;0.0010899100452661514
3784;0.0007679322734475136
5462;0.0010380223393440247
2020;0.0004591969773173332
296;5.735084414482117e-05
9022;0.0017991410568356514
6969;0.0013246480375528336
7927;0.0016329027712345123
1347;0.0002829022705554962
9174;0.0017193835228681564
6597;0.0014584045857191086
6634;0.0013936469331383705
1298;0.0002735517919063568
2150;0.00043349433690309525
7562;0.0016401438042521477
4995;0.0010316502302885056
5957;0.0013844985514879227
8970;0.0018141046166419983
4801;0.0010148566216230392
7563;0.0015456080436706543
5837;0.0011726124212145805
8820;0.0018400102853775024
5598;0.0012760916724801064
6098;0.001163039356470108
3710;0.0007045269012451172
7708;0.0024583544582128525
5098;0.001082596369087696
8353;0.0016391808167099953
6106;0.0011619087308645248
3234;0.0006705652922391891
2146;0.0004963064566254616
4657;0.0012646112591028214
1554;0.0003480883315205574
4013;0.0008077481761574745
2084;0.00043879076838493347
2396;0.0004589380696415901
4891;0.0011236127465963364
1855;0.0003971979022026062
2138;0.0004305858165025711
1056;0.00021553318947553635
2298;0.0005240105092525482
8374;0.0016734376549720764
2124;0.0004307534545660019
5984;0.0012642042711377144
3615;0.0008271541446447372
6139;0.001239723525941372
6273;0.0013562217354774475
2468;0.00047689955681562424
4324;0.0008210064843297005
4907;0.000991523265838623
7240;0.0015484215691685677
3633;0.0006857868283987045
7662;0.0017831409350037575
14;9.72207635641098e-06
8959;0.0019362308084964752
4737;0.000988856889307499
7788;0.0016061067581176758
9734;0.001859954558312893
1658;0.00033447612076997757
7694;0.0016256067901849747
2833;0.000577918253839016
1043;0.0001987377181649208
885;0.00017559155821800232
922;0.00018186867237091064
3196;0.0006382865831255913
1039;0.0002115890383720398
8814;0.00618385523557663
5615;0.001067652367055416
2728;0.0006037689745426178
6109;0.0013082772493362427
8085;0.001825881190598011
5337;0.0010302821174263954
7775;0.001624477095901966
1618;0.00031345803290605545
3460;0.0007064705714583397
7676;0.0016279211267828941
9952;0.0020279716700315475
885;0.00018021930009126663
4587;0.0009189127013087273
3970;0.0008256174623966217
8721;0.0020106378942728043
1140;0.0002296455204486847
2827;0.0005677696317434311
1898;0.0004131970927119255
5060;0.001028948463499546
4510;0.0008611343801021576
1190;0.00023777317255735397
7029;0.0013965358957648277
