4750;0.005282662808895111
578;0.0017769914120435715
6189;0.0019210083410143852
9573;0.001946878619492054
417;0.0019465647637844086
8247;0.0018706945702433586
4867;0.002004876732826233
7100;0.0018920637667179108
6800;0.0020170630887150764
1084;0.0018830643966794014
4937;0.002021951600909233
3871;0.0018306197598576546
4917;0.0020500244572758675
9024;0.0018252497538924217
8303;0.0019431747496128082
3333;0.0018854718655347824
3854;0.0020991358906030655
4635;0.0019452497363090515
432;0.0019453223794698715
2600;0.0019477121531963348
3264;0.0019152676686644554
4624;0.0017844364047050476
5853;0.0020133955404162407
7182;0.0020143575966358185
841;0.001863008365035057
1131;0.0018964903429150581
9142;0.001995062455534935
7039;0.0016780868172645569
5680;0.0022240597754716873
5381;0.0017437152564525604
4661;0.0018243053928017616
7047;0.0016815857961773872
5683;0.0018293792381882668
5715;0.0018036020919680595
3520;0.001808973029255867
7244;0.0018166769295930862
2457;0.0018009906634688377
8679;0.0017984360456466675
484;0.0017871763557195663
2635;0.001793120987713337
312;0.001730530522763729
3852;0.0018559712916612625
170;0.0017061792314052582
7210;0.0017422158271074295
2451;0.0017557507380843163
8240;0.0017529930919408798
5752;0.001812472939491272
9486;0.0017965659499168396
4523;0.0017693256959319115
6462;0.001804416999220848
3481;0.0017605284228920937
6323;0.0019709886983036995
4181;0.0017086965963244438
980;0.002068895846605301
7211;0.001714327372610569
5493;0.0018027685582637787
5597;0.0017848629504442215
4136;0.0016981232911348343
6747;0.0018129358068108559
4887;0.0018433993682265282
8851;0.001936378888785839
1288;0.001733158715069294
5815;0.0018737688660621643
6577;0.0017815856263041496
9708;0.0018390659242868423
1924;0.0018446017056703568
8736;0.0018361574038863182
6063;0.0016859015449881554
3454;0.00179271399974823
3632;0.0017871400341391563
2620;0.001818750984966755
8625;0.0017861947417259216
3331;0.0017715850844979286
3373;0.0017408821731805801
6350;0.001756269484758377
2321;0.0017309915274381638
7021;0.0016769375652074814
2748;0.0019200826063752174
7500;0.0017639370635151863
1857;0.001863713376224041
8904;0.0030138446018099785
5851;0.0018303804099559784
6786;0.0018489724025130272
5232;0.001716085709631443
5118;0.0017024558037519455
4208;0.0017113080248236656
3769;0.001814565621316433
565;0.0018313433974981308
1626;0.0017891023308038712
5169;0.0018672682344913483
1695;0.0018512317910790443
5802;0.0018559731543064117
7080;0.001687031239271164
9086;0.0017121406272053719
1039;0.0016814935952425003
2467;0.001808714121580124
2080;0.001687290146946907
8294;0.0017716595903038979
8058;0.0016817348077893257
