2730;0.0005081780254840851
2712;0.00047906581312417984
35;1.0851770639419556e-05
6208;0.0011960919946432114
4902;0.0009738747030496597
7755;0.0013723671436309814
2253;0.00042760465294122696
3020;0.0005338070914149284
1970;0.0003525875508785248
2173;0.0005148435011506081
314;6.281398236751556e-05
5078;0.0008990969508886337
5187;0.0010594455525279045
1168;0.00021233037114143372
8265;0.00144912488758564
9901;0.0017463797703385353
4489;0.0009193923324346542
5285;0.000939411111176014
1985;0.000353827141225338
8007;0.0014040889218449593
5842;0.0011873692274093628
8407;0.001484958454966545
5803;0.0010234657675027847
9964;0.0018816916272044182
3356;0.0005990834906697273
4004;0.0007124878466129303
7749;0.0014010146260261536
3729;0.000663471408188343
3256;0.0005786390975117683
1024;0.0001825522631406784
888;0.0001599229872226715
607;0.00010897964239120483
7103;0.0012623146176338196
1827;0.000326717272400856
3275;0.0006950628012418747
2009;0.0003644013777375221
5759;0.0011227792128920555
8651;0.001551697961986065
5345;0.000947263091802597
7466;0.0013119792565703392
5026;0.0009994851425290108
4681;0.0008323201909661293
2901;0.0005185287445783615
4995;0.0008804313838481903
2321;0.0004087155684828758
3149;0.0005597136914730072
4054;0.0007356368005275726
544;9.598024189472198e-05
713;0.00012748036533594131
3668;0.0007901536300778389
1011;0.00018625613301992416
6434;0.001505402848124504
5594;0.0011348715052008629
7836;0.0013890890404582024
2140;0.00038399361073970795
1697;0.0003033103421330452
2059;0.00047762133181095123
6773;0.0012229066342115402
9078;0.0015978459268808365
5935;0.0010496880859136581
9080;0.0016151582822203636
1547;0.0002781068906188011
8985;0.0016823438927531242
3002;0.0005552684888243675
1421;0.00025358889251947403
1538;0.00027369987219572067
7524;0.0013286834582686424
8982;0.001600733958184719
1871;0.0004267161712050438
2118;0.0003820126876235008
5845;0.001033836044371128
5777;0.001120222732424736
6194;0.0011177612468600273
302;5.4795295000076294e-05
9326;0.002002950757741928
286;6.392411887645721e-05
9626;0.0018473602831363678
7067;0.0012568878009915352
2769;0.0004953620955348015
6115;0.001205815002322197
8334;0.0014672735705971718
9139;0.0016119573265314102
994;0.00017920136451721191
875;0.00015622004866600037
6065;0.0012119989842176437
265;5.5666081607341766e-05
9869;0.0024593500420451164
1015;0.0002104407176375389
7940;0.001951507292687893
6793;0.0023180190473794937
5641;0.0010004118084907532
4056;0.0007125632837414742
4551;0.0008036168292164803
3653;0.0006476938724517822
4754;0.0009525027126073837
149;3.342609852552414e-05
6430;0.0011314461007714272
5626;0.0009942995384335518
6063;0.0011039264500141144
